#prior_probability=0.1																	
feature_id	bayes_factor	posterior_probability	alpha0	alpha1	eta1_0	mu_TH1_MCF7.gene	mu_TH2_MCF7.gene	mu_TH3_MCF7.gene	mu_TD1_MCF7.gene	mu_TD2_MCF7.gene	mu_TD3_MCF7.gene		sd_TH1_MCF7.gene	sd_TH2_MCF7.gene	sd_TD1_MCF7.gene	sd_TD2_MCF7.gene	sd_TD3_MCF7.gene
PB2015.16435	0.420632	0.0446501	-0.108245	-0.109846	0.0333727	6.44E-05	-0.0726307	-11.3179	-0.093309	-0.026166	-0.331443	0.779052	0.565876	11.0821	0.544177	0.510303	0.703883
PB2015.16436	0.0400212	0.00442711	2.26288	2.26213	0.0198352	2.29392	2.28633	2.237	2.27579	2.20476	2.27627	0.0282507	0.0282634	0.0268707	0.0262823	0.026102	0.0262746
PB2015.16437	0.428597	0.0454571	4.64804	4.64955	-0.115363	4.56392	4.60135	4.60987	4.68398	4.73283	4.70622	0.0168197	0.0172868	0.0157416	0.0163745	0.0146852	0.0161693
PB2015.16438	0.206307	0.0224093	1.93407	1.93453	-0.130025	1.88847	1.91522	1.79825	2.0358	2.0084	1.95872	0.0517634	0.0506117	0.0517623	0.0453626	0.0446604	0.0460397
PB2015.16439	0.750563	0.0769763	-3.10459	-3.19008	0.613858	-2.30099	-2.9064	-3.49857	-3.46996	-3.55602	-4.34451	0.464549	0.613382	0.74646	0.78139	0.785814	1.21007
PB2015.1644	0.0334926	0.00370761	3.21721	3.2166	-0.0191591	3.23017	3.19281	3.20297	3.24268	3.17882	3.25687	0.0289315	0.0287638	0.0275764	0.0260193	0.0268906	0.0258368
PB2015.16440	0.0803669	0.00885062	2.24172	2.23971	-0.06484	2.28694	2.14581	2.2006	2.32553	2.1807	2.3136	0.0389422	0.0408717	0.0359018	0.0349401	0.0343089	0.0355202
PB2015.16441	0.138851	0.0151935	2.67874	2.67956	-0.0790065	2.64727	2.64389	2.62792	2.67569	2.74123	2.73772	0.0172361	0.0176466	0.0168003	0.0166323	0.0150255	0.0163073
PB2015.16442	0.166892	0.018206	4.13041	4.13214	-0.0891144	4.10627	4.09929	4.05694	4.15785	4.22295	4.14996	0.0237798	0.0251754	0.0224208	0.0203837	0.020194	0.0226321
PB2015.16443	0.0958475	0.0105375	5.01153	5.0123	-0.0617437	5.02261	4.96236	4.95704	5.07311	5.02668	5.03089	0.00629959	0.00659076	0.00586457	0.00584644	0.00559676	0.00594666
PB2015.16444	0.0765121	0.00842968	1.12466	1.12299	-0.0118515	1.20987	1.12577	1.01442	1.2208	1.09578	1.07653	0.0670024	0.0720801	0.0709852	0.0677889	0.0693883	0.0697273
PB2015.16445	0.173313	0.0188932	3.80972	3.81053	-0.0957144	3.76679	3.77403	3.74799	3.84772	3.90435	3.82038	0.0249007	0.0262512	0.0243838	0.0229433	0.0221043	0.0233855
PB2015.16446	0.126829	0.0138963	-0.370897	-0.37281	0.0704312	-0.44288	-0.21735	-0.347559	-0.360104	-0.474163	-0.397023	0.122266	0.107186	0.109488	0.10503	0.11163	0.110721
PB2015.16447	0.138096	0.0151122	-0.157304	-0.159617	-0.104484	-0.345214	-0.126527	-0.18529	-0.1179	-0.161993	-0.0305086	0.124228	0.11127	0.110632	0.102105	0.101852	0.105449
PB2015.16448	0.155311	0.016964	3.47246	3.47095	-0.0923777	3.36069	3.45417	3.46303	3.49608	3.51855	3.53591	0.0303498	0.029512	0.0275834	0.0264368	0.0261303	0.0271628
PB2015.16449	2.18478	0.195335	2.36642	2.36706	-0.237345	2.27804	2.23361	2.23143	2.50275	2.45966	2.49625	0.0298785	0.0289473	0.0274574	0.0248776	0.0240253	0.0249387
PB2015.1645	0.442262	0.0468385	2.22472	2.22241	-0.219582	2.08011	2.20091	2.05208	2.41475	2.35692	2.24294	0.0387097	0.0351659	0.0360912	0.0315673	0.0293929	0.0337542
PB2015.16450	0.15117	0.0165192	1.79159	1.79098	-0.110099	1.67841	1.77294	1.75085	1.87061	1.8375	1.82732	0.0603216	0.0556924	0.0519927	0.0488415	0.0477282	0.0515499
PB2015.16451	0.0843305	0.00928308	0.982619	0.984624	0.0480469	0.968592	1.08694	0.972058	1.00565	0.960387	0.910048	0.0713581	0.0659898	0.0686381	0.0708333	0.0665381	0.0707486
PB2015.16452	0.0984936	0.0108253	2.69835	2.70074	-0.0741701	2.62472	2.70222	2.65562	2.68987	2.80882	2.71321	0.0249925	0.023949	0.0237918	0.0228552	0.0197086	0.0217453
PB2015.16453	0.063232	0.00697676	2.85029	2.84924	-0.0431183	2.84192	2.85008	2.79088	2.86458	2.91757	2.82624	0.035183	0.0366468	0.0357419	0.033796	0.0324298	0.0338068
PB2015.16454	0.0991921	0.0109012	0.704184	0.70027	-0.077193	0.695118	0.663712	0.63262	0.739264	0.770686	0.710017	0.0857619	0.0864392	0.0781974	0.0779889	0.0723044	0.0786536
PB2015.16455	0.721017	0.074171	2.48014	2.47809	-0.15925	2.41877	2.41801	2.36277	2.58709	2.54834	2.54806	0.0229347	0.0219881	0.0224317	0.0200516	0.0188649	0.0196806
PB2015.16456	0.702166	0.0723721	4.97978	4.98107	0.219737	5.13738	5.08485	5.06021	4.93463	4.80451	4.86399	0.0198239	0.0197005	0.0187997	0.0194275	0.0212394	0.0203394
PB2015.16457	0.98103	0.0982895	3.4251	3.42594	0.310254	3.6631	3.55373	3.5459	3.30833	3.15743	3.34014	0.0245005	0.0247309	0.0236372	0.030456	0.0296709	0.0276487
PB2015.16458	0.637694	0.0661666	5.39983	5.40137	0.156331	5.4714	5.48788	5.48073	5.37007	5.28749	5.31203	0.0171578	0.0161332	0.0158741	0.0168926	0.0181248	0.0178282
PB2015.16459	0.509314	0.0535595	4.16859	4.16827	0.277707	4.46636	4.24291	4.24515	4.16335	3.90477	3.9988	0.0358552	0.0338308	0.0370615	0.0382379	0.0417464	0.0435779
PB2015.1646	0.321159	0.0344549	2.94569	2.94821	-0.190184	2.94413	2.88567	2.71093	3.14236	3.01448	2.98696	0.0506283	0.0523911	0.0605068	0.0428165	0.045222	0.0445287
PB2015.16460	0.24417	0.0264134	2.34777	2.34125	0.208834	2.54016	2.40457	2.42777	2.05941	2.40287	2.21347	0.149195	0.093628	0.144804	0.17077	0.162802	0.165737
PB2015.16461	1.014	0.101259	2.92137	2.92176	0.369021	3.16736	3.10696	3.07608	2.9084	2.6214	2.62265	0.0729527	0.0737632	0.0696898	0.0724134	0.100162	0.102331
PB2015.16462	0.502235	0.0528544	1.49403	1.49124	-0.16784	1.40198	1.36917	1.44491	1.58042	1.60761	1.54977	0.0478632	0.0527804	0.0447794	0.0419816	0.0407993	0.0436148
PB2015.16463	0.108273	0.0118873	0.827944	0.822475	-0.066022	0.668946	0.900767	0.792816	0.796766	0.939041	0.842612	0.0913488	0.0826343	0.0801802	0.078326	0.0736313	0.0764967
PB2015.16464	1.33544	0.12921	3.11974	3.12051	0.350569	3.37821	3.25276	3.28088	3.02575	2.82163	2.97973	0.0207302	0.0212212	0.0207521	0.0225927	0.0243615	0.0228505
PB2015.16465	2.40907	0.211154	4.04886	4.05138	0.361062	4.27233	4.18349	4.25308	3.93053	3.79955	3.87946	0.0206602	0.0225427	0.0206853	0.0244763	0.0256504	0.0229649
PB2015.16466	0.332556	0.035634	2.80538	2.80413	0.148503	2.95806	2.83671	2.84821	2.76512	2.72609	2.69428	0.0238536	0.0249713	0.0219009	0.0232975	0.0241874	0.0255683
PB2015.16467	0.254362	0.0274857	-0.983781	-0.984677	0.121585	-1.12756	-0.527666	-1.14122	-1.1323	-0.744052	-1.35687	0.241045	0.183191	0.23155	0.228758	0.182656	0.266184
PB2015.16468	0.0439249	0.00485684	4.35188	4.35089	0.0354989	4.3628	4.35952	4.38294	4.32725	4.34821	4.32647	0.0307993	0.0291121	0.0265467	0.0291712	0.0281565	0.0303326
PB2015.16469	0.455413	0.0481643	-1.88997	-1.92571	-0.338963	-1.85247	-2.33381	-2.42166	-1.88867	-1.45595	-1.8812	0.620949	0.785782	0.746754	0.60555	0.463495	0.619356
PB2015.1647	0.146468	0.0160136	3.22561	3.22617	-0.114528	3.09618	3.20668	3.20165	3.198	3.31309	3.35189	0.0249504	0.0232948	0.0222973	0.0228949	0.0194403	0.0213671
PB2015.16470	0.514728	0.054098	0.765413	0.759318	-0.21922	0.623128	0.673457	0.648576	0.855156	0.944115	0.811116	0.0721237	0.0676551	0.0632166	0.059607	0.0532021	0.0592926
PB2015.16471	0.316825	0.0340057	0.853211	0.850233	-0.193974	0.662873	0.802787	0.779107	0.98275	0.923411	0.942656	0.0906752	0.0855231	0.08696	0.0833916	0.0719849	0.0789542
PB2015.16472	0.546032	0.0571999	2.82236	2.82276	0.250324	3.07552	2.86154	2.92218	2.72095	2.61701	2.74067	0.0291228	0.0295143	0.0298229	0.0288531	0.0313704	0.0304773
PB2015.16473	0.9579	0.096195	0.710896	0.707631	0.373414	0.975836	0.906264	0.827557	0.67678	0.464456	0.371412	0.0779156	0.0802103	0.0803792	0.0845983	0.0895186	0.099041
PB2015.16474	0.537514	0.0563578	4.43307	4.43381	0.195588	4.52332	4.52126	4.55425	4.41611	4.26903	4.32194	0.018095	0.0166691	0.016663	0.0168681	0.0175989	0.0190321
PB2015.16475	1.05223	0.104677	1.44958	1.45189	0.406221	1.84502	1.60486	1.54862	1.37373	1.18198	1.16793	0.0487133	0.0550158	0.0522109	0.0566186	0.055489	0.0637929
PB2015.16476	0.103305	0.011348	5.49942	5.50046	-0.0126569	5.58828	5.37954	5.51765	5.6489	5.34075	5.53519	0.00879704	0.00962488	0.00832137	0.00781262	0.00872749	0.00853496
PB2015.16477	1.62531	0.152966	2.07859	2.07761	0.577431	2.61598	2.29946	2.27289	2.05576	1.56441	1.6615	0.0484783	0.0581713	0.0558027	0.0605463	0.0740836	0.075898
PB2015.16478	0.736056	0.075601	2.15134	2.15535	0.259387	2.36009	2.22583	2.27768	2.09533	1.94805	2.0232	0.0306886	0.0330733	0.0294254	0.0338583	0.0345574	0.0343365
PB2015.16479	0.7267	0.0747119	1.20109	1.20143	0.204091	1.35097	1.28289	1.28213	1.0544	1.14502	1.09402	0.0423659	0.0453639	0.0437223	0.047984	0.0431148	0.048135
PB2015.1648	0.097492	0.0107164	2.92306	2.92319	-0.0696174	2.96122	2.88316	2.82685	2.94611	2.94498	2.98269	0.0383901	0.037118	0.0314218	0.0366021	0.0318916	0.0280434
PB2015.16480	3.5482	0.282766	-1.07172	-1.10015	1.00652	-0.142037	-0.588996	-0.882106	-1.36752	-1.67804	-2.29636	0.189784	0.221842	0.248863	0.31265	0.363783	0.518545
PB2015.16481	1.74323	0.162263	3.64287	3.64915	0.477181	4.03128	3.83603	3.83805	3.54587	3.2492	3.39931	0.0281092	0.0292113	0.0273192	0.031728	0.0362586	0.0348226
PB2015.16482	0.963186	0.0966745	3.90585	3.90715	0.348553	4.18728	3.9866	4.1003	3.8278	3.59352	3.75907	0.022489	0.0236172	0.0213703	0.025488	0.0268158	0.0254699
PB2015.16483	0.0697252	0.00768768	3.1615	3.16135	0.0511693	3.2049	3.16691	3.19157	3.15537	3.11338	3.13982	0.0277019	0.0277358	0.026046	0.0269046	0.025593	0.0255568
PB2015.16484	0.112312	0.0123253	1.79188	1.79101	0.0718262	1.95125	1.76903	1.7712	1.85407	1.76335	1.63878	0.0466595	0.0487783	0.0451647	0.0444307	0.0445808	0.0495476
PB2015.16485	0.0938786	0.0103233	2.71934	2.71844	0.0612749	2.81557	2.80872	2.62791	2.73793	2.71889	2.6102	0.0272051	0.0289036	0.0293871	0.0268539	0.0273181	0.0294726
PB2015.16486	0.300385	0.0322981	-1.6537	-1.66404	0.0692567	-1.42927	-2.29285	-1.41675	-1.73248	-1.58486	-1.82882	0.391896	0.612501	0.418958	0.440421	0.415442	0.522696
PB2015.16487	1.58785	0.149969	2.63983	2.64262	0.236712	2.79852	2.73542	2.75353	2.55455	2.48716	2.53017	0.0273313	0.0301039	0.0252867	0.0275604	0.0265579	0.0292291
PB2015.16488	0.0746053	0.00822133	3.31201	3.31199	0.048879	3.36599	3.34512	3.30196	3.2965	3.29026	3.27541	0.0301442	0.0286284	0.0279639	0.0281281	0.0281285	0.0287739
PB2015.16489	0.2013	0.0218773	2.07358	2.07417	0.118503	2.1934	2.14016	2.07468	2.01678	2.0197	2.00597	0.0379418	0.0363632	0.0361307	0.037683	0.0357069	0.0386862
PB2015.1649	0.198755	0.0216067	2.63554	2.63554	-0.0904765	2.57071	2.59983	2.60046	2.65788	2.7172	2.66474	0.0202926	0.0203933	0.0202423	0.0197903	0.0178662	0.0188478
PB2015.16490	0.434236	0.0460277	2.72963	2.73096	0.1662	2.85126	2.85837	2.7418	2.67875	2.65528	2.60354	0.0368245	0.0372646	0.0367144	0.0397264	0.036982	0.0403113
PB2015.16491	1.07755	0.106926	2.40439	2.40681	0.285278	2.61829	2.48406	2.55827	2.32772	2.20093	2.24967	0.0398913	0.0431548	0.0384514	0.0432897	0.0435463	0.0460656
PB2015.16492	1.04474	0.104009	2.52252	2.52489	0.298284	2.75503	2.59982	2.67633	2.44425	2.31261	2.36035	0.0330764	0.0360127	0.0319282	0.0370621	0.0377724	0.0397076
PB2015.16493	0.213004	0.02312	4.67516	4.67551	0.0784218	4.72751	4.69803	4.72164	4.659	4.60884	4.63808	0.0164882	0.0165924	0.0148984	0.0161547	0.015047	0.0162701
PB2015.16494	0.446264	0.0472424	1.04064	1.03998	0.220219	1.25101	1.11152	1.09944	1.00612	0.913738	0.858365	0.0576878	0.0613807	0.0591954	0.0618463	0.0615979	0.0665963
PB2015.16495	1.24587	0.121598	1.89676	1.89367	0.349215	2.12876	1.97625	2.11379	1.77886	1.60648	1.75239	0.0406346	0.0481883	0.0425921	0.0487906	0.0520632	0.0500079
PB2015.16496	0.204504	0.0222178	4.46313	4.46461	0.13267	4.62957	4.48285	4.48439	4.45727	4.36878	4.37018	0.0114515	0.0114901	0.0110073	0.0114361	0.0113188	0.0116695
PB2015.16497	0.36682	0.0391616	1.55254	1.55235	0.190285	1.69142	1.54782	1.70513	1.44254	1.43528	1.48427	0.0754177	0.0896089	0.0749185	0.0844777	0.0841531	0.0859434
PB2015.16498	0.509396	0.0535677	1.44454	1.45183	0.312865	1.6407	1.50925	1.69706	1.43374	1.01841	1.37166	0.0862463	0.0939989	0.0790126	0.0900515	0.116272	0.0990487
PB2015.16499	0.576218	0.0601718	2.17281	2.17517	0.218581	2.34864	2.22697	2.29122	2.08031	1.97607	2.12856	0.0485137	0.0474082	0.0455618	0.0432595	0.0441607	0.0442208
PB2015.165	0.32365	0.0347128	0.0839845	0.0912632	0.253006	0.250459	0.504806	-0.0674582	0.116076	0.118891	-0.407448	0.0831255	0.0727364	0.0906793	0.0828054	0.0828699	0.10949
PB2015.1650	0.275568	0.029709	0.304536	0.302302	-0.198306	-0.0501979	0.25919	0.350648	0.424094	0.511738	0.297143	0.121431	0.102664	0.0939595	0.0910254	0.0855499	0.0965434
PB2015.16500	0.0642508	0.00708837	2.12567	2.1245	-0.0351457	2.12875	2.15495	2.04059	2.21261	2.14667	2.06754	0.0386036	0.0370746	0.0387928	0.0343938	0.0348113	0.039452
PB2015.16501	0.206155	0.0223932	1.3245	1.32795	-0.173656	1.03911	1.35912	1.29673	1.22762	1.55714	1.45813	0.0966476	0.0864652	0.0806062	0.0885636	0.0682513	0.0720524
PB2015.16502	0.413879	0.0439648	-0.289708	-0.30458	0.107651	0.353559	-0.581629	-1.18387	-0.433466	-0.262939	-0.44394	0.172628	0.55323	0.644739	0.426087	0.310757	0.365681
PB2015.16503	0.171418	0.0186905	0.39197	0.389052	-0.126274	0.289247	0.350189	0.323589	0.495879	0.543433	0.319241	0.140893	0.134769	0.125747	0.11865	0.111769	0.125492
PB2015.16504	1.63987	0.154125	3.2881	3.28925	0.253437	3.46892	3.4206	3.36584	3.17196	3.16267	3.15296	0.015106	0.016956	0.0156194	0.0241482	0.0459874	0.0224072
PB2015.16505	0.0759857	0.00837217	3.70096	3.70063	-0.0568609	3.64417	3.62753	3.74307	3.68954	3.73691	3.76224	0.0196236	0.0204707	0.0162422	0.0176496	0.0165599	0.0175141
PB2015.16506	0.0349539	0.00386874	4.65812	4.65825	0.0280278	4.67005	4.68881	4.65873	4.61959	4.66627	4.64641	0.0183604	0.0178534	0.0169787	0.0178055	0.0162801	0.0175085
PB2015.16507	0.151285	0.0165315	-0.239166	-0.244515	-0.0707872	-0.122802	-0.540178	-0.230128	-0.245605	-0.156439	-0.217288	0.143594	0.182182	0.146917	0.157215	0.136559	0.149116
PB2015.16508	1.30617	0.126737	4.83553	4.83764	0.25908	4.97952	4.95423	4.97733	4.77556	4.63305	4.70994	0.0156535	0.0152608	0.0145394	0.0161178	0.0164931	0.0165429
PB2015.16509	0.14895	0.0162806	4.29362	4.29279	0.0827889	4.33401	4.36176	4.30801	4.21956	4.28824	4.24996	0.00711729	0.00718288	0.00675603	0.00708427	0.00664744	0.00705811
PB2015.1651	0.148268	0.0162072	-0.312106	-0.312558	0.00355256	-0.338483	-0.102145	-0.51249	-0.333061	-0.191457	-0.431812	0.143471	0.120745	0.146288	0.122638	0.115979	0.119414
PB2015.16510	0.0485174	0.00536192	4.24158	4.24167	-0.0145013	4.20339	4.28494	4.2132	4.19456	4.32013	4.23193	0.0121366	0.0115396	0.0109696	0.0116575	0.0104655	0.0119017
PB2015.16511	0.0434529	0.0048049	2.18684	2.18741	0.0156711	2.21997	2.22181	2.14884	2.14389	2.17677	2.21413	0.032652	0.0338028	0.0331944	0.0319077	0.0316848	0.0312536
PB2015.16512	0.293332	0.0315637	0.802319	0.801309	-0.17699	0.662725	0.796511	0.675302	0.809983	0.90846	0.950324	0.0649796	0.0620349	0.0603086	0.0571775	0.0537859	0.0536093
PB2015.16513	0.355306	0.037979	-1.11328	-1.12686	-0.278361	-1.48999	-1.41566	-1.02767	-0.886596	-1.09181	-0.955319	0.283355	0.276558	0.207721	0.191338	0.207689	0.212502
PB2015.16514	0.238489	0.0258147	0.618276	0.618473	0.173121	0.707231	0.756506	0.662325	0.556308	0.486307	0.535362	0.112646	0.1111	0.106169	0.116964	0.111071	0.118023
PB2015.16515	0.0831855	0.00915818	4.39628	4.39551	0.0608604	4.38467	4.45218	4.44879	4.3827	4.31616	4.39895	0.0195756	0.0182605	0.0177082	0.0173022	0.0178108	0.0173836
PB2015.16516	0.378618	0.0403704	0.861603	0.859244	0.275841	1.22446	0.867979	0.908616	0.695655	0.743101	0.699508	0.106269	0.126283	0.115122	0.129065	0.117573	0.129169
PB2015.16517	0.142026	0.0155355	3.73558	3.73315	0.105969	3.75357	3.79609	3.82196	3.52706	3.76526	3.74728	0.0254595	0.023519	0.0241001	0.0266622	0.0221415	0.0214213
PB2015.16518	0.100397	0.0110321	2.3781	2.37603	0.00150925	2.32669	2.42107	2.38578	2.20589	2.4347	2.48976	0.0544762	0.0512292	0.050083	0.0539494	0.0467762	0.0460682
PB2015.16519	0.638466	0.0662415	-3.40235	-3.44414	-0.252536	-3.70777	-3.6419	-13.3854	-3.76412	-13.608	-2.8741	1.21872	1.17324	9.79207	1.19477	9.73761	0.7634
PB2015.1652	0.0906181	0.0099683	2.53494	2.53465	-0.0657941	2.54787	2.49928	2.46045	2.63731	2.62495	2.43982	0.04072	0.042105	0.0390843	0.0358475	0.0361052	0.0418544
PB2015.16520	0.188821	0.020549	-0.22874	-0.232953	0.0720976	-0.59335	-0.0420647	0.00435797	-0.361754	-0.267846	-0.177173	0.169537	0.126871	0.120297	0.144437	0.128525	0.135917
PB2015.16521	0.373903	0.0398877	-1.60603	-1.60338	-0.106162	-1.10436	-2.27931	-1.85077	-1.19155	-1.20482	-2.5964	0.265208	0.459726	0.365252	0.252183	0.251786	0.510814
PB2015.16522	0.1292	0.0141524	4.59945	4.59863	0.104807	4.81556	4.60846	4.54216	4.59771	4.54885	4.49205	0.0414626	0.0471887	0.0381242	0.0423114	0.0380895	0.0410696
PB2015.16523	1.29361	0.125672	3.23146	3.23044	0.253406	3.40543	3.36451	3.31619	3.1335	3.03852	3.13135	0.0228748	0.0227922	0.0213444	0.024094	0.0249748	0.0247439
PB2015.16524	0.0801145	0.00882307	2.71325	2.71265	-0.0604309	2.63073	2.75739	2.65473	2.68735	2.80663	2.7369	0.061566	0.0568583	0.0554376	0.0573888	0.0495534	0.0561971
PB2015.16525	0.131481	0.0143986	2.49424	2.49474	0.083959	2.52274	2.54388	2.54445	2.43705	2.45357	2.46775	0.0404564	0.0401397	0.0371288	0.0397571	0.0367681	0.0400114
PB2015.16526	0.0950482	0.0104505	1.64386	1.64497	-0.0316795	1.74825	1.63313	1.49508	1.7062	1.67603	1.59319	0.049662	0.054439	0.052853	0.0506297	0.0518249	0.0553724
PB2015.16527	0.347049	0.0371293	-2.04565	-2.0593	0.258226	-1.54094	-2.19329	-2.08701	-2.20749	-2.06112	-2.42598	0.259717	0.354403	0.324371	0.34544	0.316355	0.393779
PB2015.16528	0.459289	0.0485543	-3.43871	-3.45046	0.182492	-4.7877	-3.81934	-2.70726	-3.89804	-3.22499	-3.86708	1.28783	0.758754	0.420616	0.750197	0.532588	0.770004
PB2015.16529	0.567586	0.0593238	-3.46338	-3.48694	-0.438643	-3.83273	-4.7717	-3.4544	-3.43956	-2.94639	-15.1913	0.781938	1.23975	0.618107	0.618612	0.462519	10.4193
PB2015.1653	0.120367	0.0131976	2.78496	2.78187	-0.0861819	2.77733	2.75977	2.67874	2.84658	2.88397	2.75462	0.0276175	0.0319736	0.0332747	0.030861	0.0240454	0.0275549
PB2015.16530	0.0843302	0.00928304	2.84854	2.84691	0.0590653	2.89335	2.8818	2.85762	2.77974	2.82651	2.85107	0.0219942	0.0219528	0.0208147	0.0222254	0.0203347	0.0209757
PB2015.16531	0.314165	0.0337299	3.76773	3.76912	0.114687	3.8406	3.81412	3.82513	3.74559	3.67929	3.70907	0.0288181	0.0288309	0.0268497	0.0290668	0.0285219	0.0294383
PB2015.16532	0.124711	0.0136674	1.61091	1.6075	-0.0936068	1.44201	1.53735	1.69951	1.5352	1.76375	1.6787	0.0508619	0.0492135	0.0409935	0.0446915	0.0402874	0.0440589
PB2015.16533	0.0603414	0.00665995	2.35977	2.35951	-0.0517924	2.31595	2.31936	2.36685	2.36757	2.36431	2.41786	0.0494956	0.0502998	0.0462959	0.0476417	0.0449411	0.04399
PB2015.16534	0.0622456	0.00686868	1.16541	1.16502	-0.0316203	1.12653	1.12456	1.19167	1.19024	1.13734	1.20996	0.0786835	0.085249	0.0733135	0.0699657	0.0683976	0.0695254
PB2015.16535	0.723116	0.0743708	-4.07491	-4.18169	0.372142	-3.49354	-4.38713	-14.5612	-4.5404	-14.3024	-14.5278	0.798272	1.19977	9.80156	1.19873	10.0619	10.2785
PB2015.16536	0.916815	0.0924505	-7.80033	-7.72653	0.0283381	-12.7944	-13.05	-13.3723	-13.0585	-13.1294	-13.0751	10.0095	10.0232	10.7771	9.37199	10.1396	10.496
PB2015.16537	0.311797	0.0334841	0.695858	0.693658	-0.237673	0.149252	0.606919	0.905892	0.646794	0.761835	1.07046	0.119727	0.0890036	0.0730256	0.0810968	0.0749471	0.0681045
PB2015.16538	0.310052	0.033303	2.42051	2.42033	0.171748	2.49502	2.46733	2.5629	2.27935	2.28885	2.41879	0.0506847	0.0495697	0.0450148	0.0477071	0.0437913	0.0443845
PB2015.16539	0.402276	0.042785	0.801587	0.804258	0.237389	1.00764	0.917663	0.85974	0.81188	0.660574	0.560067	0.0858457	0.0884952	0.0827733	0.0883191	0.0867406	0.0971173
PB2015.1654	0.1039	0.0114127	2.52637	2.52485	-0.0567498	2.49811	2.5082	2.48521	2.54469	2.53374	2.58238	0.0200732	0.0216282	0.0196301	0.0193869	0.0184254	0.019381
PB2015.16540	0.559376	0.058516	3.65499	3.65414	0.149649	3.76815	3.71637	3.70304	3.60138	3.54605	3.59034	0.0204664	0.0204733	0.0192954	0.0205913	0.0202265	0.0217174
PB2015.16541	0.0777042	0.0085599	0.811493	0.810182	-0.0376786	0.761232	0.847012	0.765144	0.754324	0.920264	0.808014	0.0665649	0.0639959	0.0616867	0.064323	0.0554684	0.0628464
PB2015.16542	0.0558094	0.00616283	3.048	3.04842	-0.0397959	3.00635	3.0203	3.05764	3.04625	3.08794	3.07206	0.0441254	0.0458936	0.0413742	0.0421527	0.040586	0.041509
PB2015.16543	0.218351	0.0236865	2.83877	2.83839	-0.119324	2.78098	2.81881	2.74054	2.89483	2.85745	2.94714	0.0398008	0.0381615	0.0369993	0.0357645	0.0344904	0.0344146
PB2015.16544	0.148282	0.0162087	1.41969	1.4188	0.0389592	1.34292	1.5204	1.4528	1.14021	1.37611	1.65171	0.130088	0.116414	0.117193	0.133009	0.113886	0.104039
PB2015.16545	0.406491	0.0432139	0.431129	0.429598	0.28529	0.614316	0.692253	0.428054	0.463006	0.0118297	0.342689	0.11613	0.11391	0.12567	0.123602	0.146873	0.131088
PB2015.16546	0.292045	0.0314296	3.58192	3.58009	-0.105222	3.55104	3.51578	3.51624	3.62238	3.66335	3.61595	0.0260421	0.0261283	0.0232357	0.0226919	0.0226075	0.0241057
PB2015.16547	2.06459	0.186594	0.596805	0.598687	0.442346	0.91995	0.72922	0.834268	0.409917	0.261601	0.444201	0.0600514	0.0627442	0.0588317	0.0709018	0.077678	0.0704346
PB2015.16548	0.181414	0.0197588	1.96139	1.9599	0.113071	2.0284	2.00444	2.02169	1.96583	1.85434	1.88723	0.041477	0.0396971	0.0384656	0.0395386	0.041697	0.0397306
PB2015.16549	0.0895509	0.00985207	3.76892	3.76521	-0.0632817	3.72287	3.78532	3.69826	3.83165	3.8249	3.74551	0.0237986	0.022874	0.0217304	0.0202065	0.019269	0.0214876
PB2015.1655	0.2676	0.0288748	1.42949	1.41433	0.187413	1.65171	1.22809	1.61378	1.54945	1.32656	0.908999	0.142674	0.220007	0.143455	0.157527	0.194396	0.304958
PB2015.16550	0.0493288	0.00545111	3.98755	3.98539	-0.0338805	3.95819	3.94004	4.00889	3.97839	4.00137	4.03139	0.0257353	0.0250022	0.0220591	0.0234129	0.0216808	0.022634
PB2015.16551	0.0497292	0.0054951	3.89027	3.88938	-0.00120754	3.88484	3.863	3.91945	3.8511	3.85386	3.97324	0.0203407	0.0235424	0.020027	0.0201101	0.0198098	0.0226889
PB2015.16552	0.108241	0.0118838	3.61486	3.61413	-0.071862	3.57369	3.57519	3.58529	3.61345	3.7086	3.628	0.0249294	0.0246395	0.0230659	0.023769	0.0213045	0.023131
PB2015.16553	0.0893132	0.00982617	2.52388	2.52538	0.0642403	2.60481	2.54467	2.52626	2.58466	2.41763	2.46895	0.0320205	0.033299	0.0320787	0.0290413	0.0329771	0.0312501
PB2015.16554	0.0524489	0.00579389	3.71018	3.70926	-0.0390379	3.64778	3.75111	3.67724	3.71356	3.7414	3.73048	0.0229264	0.0215731	0.0211845	0.0210021	0.0200462	0.0214409
PB2015.16555	1.1616	0.114312	2.14366	2.14592	0.244631	2.24803	2.30045	2.25976	2.04997	2.06376	1.94697	0.0422923	0.0406239	0.038585	0.0420714	0.0429742	0.0459983
