transcript,control_minus_DMS_fp_10_coverage
PB2015.4535.1,0.246112600536
PB2015.14529.1,0.246063651591
PB2015.7841.4,0.246050420168
PB2015.5614.12,0.245925215724
PB2015.14139.2,0.24570821473
PB2015.10769.7,0.245439330544
PB2015.14995.1,0.245368620038
PB2015.14054.1,0.245297079557
PB2015.9612.3,0.245255474453
PB2015.16211.2,0.245244338498
PB2015.5932.1,0.245005829771
PB2015.4679.1,0.244854881266
PB2015.8616.7,0.2448441247
PB2015.8364.3,0.244676030811
PB2015.1488.1,0.244571428571
PB2015.14720.13,0.244552629638
PB2015.7978.2,0.244444444444
PB2015.8120.2,0.244417270247
PB2015.16016.1,0.244317417619
PB2015.4048.5,0.244305381727
PB2015.2766.5,0.24427480916
PB2015.16830.3,0.24422310757
PB2015.6151.12,0.244217687075
PB2015.9784.9,0.244196428571
PB2015.4096.1,0.244182737907
PB2015.15570.6,0.244159513202
PB2015.14420.1,0.244143426295
PB2015.12109.3,0.244010088272
PB2015.8027.7,0.244006612922
PB2015.64.5,0.243992189847
PB2015.4504.1,0.243947655398
PB2015.8879.1,0.243935553946
PB2015.10374.1,0.243708165997
PB2015.16489.1,0.243701799486
PB2015.7255.1,0.243664717349
PB2015.7359.1,0.243621094963
PB2015.6976.4,0.243498817967
PB2015.14864.4,0.243181818182
PB2015.393.1,0.243162650602
PB2015.14095.9,0.242857142857
PB2015.6151.10,0.242779725853
PB2015.8468.1,0.242775935576
PB2015.14458.2,0.24273318872
PB2015.4889.4,0.242597402597
PB2015.4251.2,0.242557251908
PB2015.5141.2,0.242477876106
PB2015.11610.2,0.242401500938
PB2015.11826.11,0.242385432473
PB2015.108.1,0.242375366569
PB2015.2930.9,0.242370811761
PB2015.3521.4,0.242362525458
PB2015.13397.2,0.242350380849
PB2015.4333.1,0.24233937397
PB2015.261.1,0.242288278183
PB2015.10635.2,0.242038527188
PB2015.6209.11,0.242033383915
PB2015.16487.3,0.241911097672
PB2015.8957.8,0.241889117043
PB2015.13279.3,0.241884816754
PB2015.2920.7,0.241860341717
PB2015.6449.1,0.241843106294
PB2015.3568.7,0.241818181818
PB2015.1397.1,0.241764080765
PB2015.11141.2,0.241760278631
PB2015.12762.4,0.241740268237
PB2015.9736.2,0.241696113074
PB2015.7131.3,0.241673068715
PB2015.2796.12,0.241672734838
PB2015.2639.19,0.241609907121
PB2015.7719.2,0.24157619622
PB2015.7529.5,0.241540940384
PB2015.4799.2,0.241352989598
PB2015.11003.2,0.241262683202
PB2015.11997.1,0.241185410334
PB2015.16031.2,0.241101694915
PB2015.12048.3,0.241025641026
PB2015.16748.2,0.240934371524
PB2015.2734.1,0.240846476343
PB2015.2047.6,0.240825147348
PB2015.9396.2,0.240812974749
PB2015.8356.6,0.240803382664
PB2015.10096.2,0.240738453939
PB2015.12575.6,0.240685045948
PB2015.5959.1,0.240531806232
PB2015.9813.4,0.240447768127
PB2015.4701.42,0.240370018975
PB2015.1080.4,0.240330812854
PB2015.14375.5,0.240229885057
PB2015.6881.5,0.240093786635
PB2015.1532.1,0.24008226691
PB2015.2256.6,0.240013939104
PB2015.12764.3,0.23997124371
PB2015.1340.1,0.239950372208
PB2015.13618.7,0.239886444287
PB2015.4078.52,0.239869500482
PB2015.3159.4,0.239782016349
PB2015.7654.3,0.23961352657
PB2015.9984.1,0.239574683179
PB2015.11183.1,0.239557453416
PB2015.9608.4,0.239526066351
PB2015.16117.4,0.239513505351
PB2015.15774.12,0.239449541284
PB2015.2640.12,0.23944742901
PB2015.2863.1,0.239445749349
PB2015.9171.1,0.23935483871
PB2015.5522.1,0.23932151118
PB2015.2280.5,0.239260780287
PB2015.6938.4,0.239203675345
PB2015.5685.8,0.239128529071
PB2015.2350.12,0.239116859946
PB2015.2873.1,0.239103982301
PB2015.16831.1,0.23909287257
PB2015.779.2,0.23906196312
PB2015.13319.10,0.239012345679
PB2015.16787.5,0.238806552262
PB2015.13725.9,0.238771129595
PB2015.5774.5,0.238742054199
PB2015.606.9,0.238635369587
PB2015.4074.2,0.238395039948
PB2015.7727.1,0.23833760903
PB2015.15631.9,0.23831942789
PB2015.16506.4,0.238290001028
PB2015.1438.3,0.238175675676
PB2015.7393.19,0.238046540749
PB2015.10387.2,0.237698934151
PB2015.3483.2,0.237690241719
PB2015.8254.1,0.237590269859
PB2015.6690.1,0.237362413371
PB2015.16810.9,0.237317177072
PB2015.990.1,0.237251730607
PB2015.14686.6,0.237245499568
PB2015.8687.1,0.237179487179
PB2015.13061.1,0.237098868485
PB2015.5672.3,0.237078947368
PB2015.13105.4,0.236859781696
PB2015.3296.15,0.236773477597
PB2015.14410.2,0.236764705882
PB2015.11825.13,0.236689967882
PB2015.16271.1,0.236631234669
PB2015.7150.8,0.236558094312
PB2015.12480.2,0.236434612882
PB2015.7884.2,0.236428289214
PB2015.8328.1,0.236240310078
PB2015.14876.2,0.236150845254
PB2015.8248.1,0.236063374969
PB2015.7159.3,0.236038731008
PB2015.1892.1,0.23594836147
PB2015.14892.2,0.23588277341
PB2015.14001.6,0.235745614035
PB2015.8177.1,0.235714285714
PB2015.4530.16,0.235518292683
PB2015.10261.1,0.235499268612
PB2015.190.5,0.235487404162
PB2015.14203.1,0.23539445629
PB2015.496.1,0.235337124289
PB2015.5086.3,0.235335073977
PB2015.5899.3,0.235135309417
PB2015.20.1,0.23495968293
PB2015.10727.3,0.234953792311
PB2015.40.5,0.234949228666
PB2015.13565.11,0.234894803093
PB2015.9997.10,0.234852546917
PB2015.6831.1,0.234769687964
PB2015.12451.2,0.234741442098
PB2015.2874.1,0.234642157929
PB2015.16488.3,0.234546292031
PB2015.13455.1,0.234497206704
PB2015.11826.8,0.234479524852
PB2015.1102.8,0.234404024768
PB2015.13572.1,0.234332289648
PB2015.15586.6,0.234318928481
PB2015.3829.23,0.234266610949
PB2015.8136.3,0.234128878282
PB2015.1931.1,0.234127565982
PB2015.5081.1,0.234089392929
PB2015.924.16,0.234079242862
PB2015.8178.1,0.233973919012
PB2015.9714.1,0.233966480447
PB2015.7494.2,0.233930724443
PB2015.10603.1,0.233872976339
PB2015.10713.6,0.233861334718
PB2015.8539.8,0.233860797145
PB2015.8310.1,0.233834182989
PB2015.13517.1,0.233652644731
PB2015.10194.1,0.233640552995
PB2015.11784.5,0.233592400691
PB2015.4710.1,0.233555555556
PB2015.13002.2,0.233472803347
PB2015.2773.2,0.233370786517
PB2015.14517.2,0.233212706072
PB2015.9997.11,0.233183183183
PB2015.13166.1,0.233151545199
PB2015.2764.1,0.233116994609
PB2015.11594.10,0.233050847458
PB2015.13589.7,0.233010792706
PB2015.6560.2,0.232947976879
PB2015.8009.5,0.232840549102
PB2015.11826.1,0.232680722892
PB2015.1091.4,0.232582043807
PB2015.1498.2,0.232510288066
PB2015.1124.1,0.232495929286
PB2015.7393.13,0.232478365947
PB2015.6254.2,0.232423490488
PB2015.11316.4,0.232399340711
PB2015.8610.8,0.232386113959
PB2015.16279.3,0.232287188306
PB2015.15338.9,0.232276474318
PB2015.10675.5,0.232244897959
PB2015.6302.8,0.232025347307
PB2015.14205.2,0.232004759072
PB2015.4066.1,0.231958052664
PB2015.7801.3,0.231702476486
PB2015.10830.3,0.231678641411
PB2015.8739.2,0.231663326653
PB2015.7012.4,0.231513799947
PB2015.125.1,0.231414868106
PB2015.8428.1,0.231366208569
PB2015.4860.2,0.231340206186
PB2015.11104.8,0.231279620853
PB2015.13885.4,0.231278195489
PB2015.10858.12,0.231270358306
PB2015.9712.3,0.231080185553
PB2015.9750.2,0.231062906725
PB2015.3609.5,0.231057401813
PB2015.4864.1,0.231054977712
PB2015.8319.2,0.23098775549
PB2015.12268.13,0.230976999367
PB2015.11916.5,0.230936031803
PB2015.14400.2,0.230874524715
PB2015.1049.7,0.230778705351
PB2015.7962.4,0.230744849445
PB2015.7519.3,0.230704462532
PB2015.5521.2,0.230673758865
PB2015.7417.6,0.230628318584
PB2015.16256.2,0.230535260483
PB2015.9088.12,0.230461492803
PB2015.5671.7,0.230380019378
PB2015.8602.4,0.23018268467
PB2015.7135.11,0.229886302112
PB2015.1871.5,0.229838204593
PB2015.13726.6,0.22981595092
PB2015.3639.1,0.229717191543
PB2015.5030.3,0.229692609549
PB2015.13618.22,0.229601677149
PB2015.11148.6,0.229570552147
PB2015.7972.1,0.229500301023
PB2015.5027.9,0.229445133842
PB2015.15333.6,0.22936802974
PB2015.2284.5,0.229275362319
PB2015.12569.1,0.229205932334
PB2015.14659.9,0.229066666667
PB2015.5726.2,0.229040033203
PB2015.4135.2,0.229005059022
PB2015.1452.1,0.228978007762
PB2015.1106.3,0.228960936817
PB2015.4693.4,0.22896039604
PB2015.2696.3,0.228910098522
PB2015.9969.7,0.228790068872
PB2015.9.1,0.228744326778
PB2015.8763.1,0.22868852459
PB2015.15589.1,0.22866756393
PB2015.8353.2,0.22856824264
PB2015.7751.2,0.228339093312
PB2015.12014.2,0.228173981191
PB2015.8385.1,0.228165447383
PB2015.16119.2,0.228088803089
PB2015.6784.8,0.227963525836
PB2015.8958.6,0.227917620137
PB2015.11282.1,0.22780669145
PB2015.6303.2,0.227754532775
PB2015.16638.7,0.227733691213
PB2015.3521.3,0.227727272727
PB2015.3735.10,0.227670527671
PB2015.13809.1,0.22766798419
PB2015.7607.5,0.227662255829
PB2015.6452.2,0.22765692977
PB2015.16826.2,0.227625716104
PB2015.8239.1,0.227622909275
PB2015.1159.4,0.227613104524
PB2015.13276.3,0.227536815301
PB2015.9123.2,0.227492359191
PB2015.8097.3,0.227426312006
PB2015.13565.7,0.227390011891
PB2015.14203.3,0.227258320127
PB2015.9701.9,0.226986255448
PB2015.5516.1,0.226863521786
PB2015.7135.17,0.226853039241
PB2015.5965.5,0.226829268293
PB2015.7408.1,0.226771653543
PB2015.663.2,0.226748654881
PB2015.5731.1,0.226582162212
PB2015.16787.8,0.226461707384
PB2015.7040.5,0.226420567432
PB2015.13551.3,0.226312544045
PB2015.11556.4,0.226302460203
PB2015.8683.4,0.226233167175
PB2015.190.6,0.226163934426
PB2015.11916.10,0.226162790698
PB2015.4519.3,0.226148545176
PB2015.11721.3,0.225875097716
PB2015.11618.7,0.225799883653
PB2015.16267.5,0.225799527796
PB2015.5808.18,0.225640546101
PB2015.3220.2,0.225637671681
PB2015.15590.18,0.225543883678
PB2015.5736.1,0.225482093664
PB2015.7512.2,0.225465425532
PB2015.2899.2,0.225400457666
PB2015.2555.1,0.225377565509
PB2015.14672.2,0.225350285418
PB2015.13015.4,0.22532717475
PB2015.1031.11,0.225296442688
PB2015.9368.2,0.225280326198
PB2015.2797.6,0.225204236006
PB2015.4524.3,0.225185185185
PB2015.6300.1,0.225169300226
PB2015.13992.16,0.225080321285
PB2015.6142.1,0.225079509314
PB2015.16420.1,0.225
PB2015.7252.1,0.224885496183
PB2015.8918.4,0.224818694601
PB2015.7441.3,0.224802110818
PB2015.14325.3,0.22478956229
PB2015.3414.2,0.224630934965
PB2015.293.5,0.22459493145
PB2015.4036.1,0.224593241552
PB2015.9591.3,0.224566691786
PB2015.13523.2,0.224538773061
PB2015.7768.1,0.224427480916
PB2015.7966.2,0.224420068333
PB2015.2784.6,0.224387902064
PB2015.15256.1,0.224329159213
PB2015.8737.2,0.224227349704
PB2015.14659.8,0.224181360202
PB2015.2237.1,0.224128282393
PB2015.16248.3,0.224041232543
PB2015.14724.3,0.223914699162
PB2015.6881.4,0.223895401262
PB2015.8953.4,0.22386149793
PB2015.7289.2,0.223777709122
PB2015.192.1,0.223733691481
PB2015.13525.2,0.223590814196
PB2015.6555.2,0.223552123552
PB2015.6513.2,0.223534695711
PB2015.8940.3,0.223525760397
PB2015.5606.1,0.223459180381
PB2015.4829.13,0.223448275862
PB2015.1429.5,0.223439490446
PB2015.4895.2,0.223425313415
PB2015.3269.1,0.223358294931
PB2015.7502.5,0.223317246634
PB2015.8425.3,0.223282614567
PB2015.5831.1,0.223212783852
PB2015.13696.4,0.223100775194
PB2015.12810.2,0.223088958426
PB2015.4110.1,0.223062015504
PB2015.13866.3,0.222927736451
PB2015.8492.2,0.222891998565
PB2015.8224.2,0.222787193974
PB2015.3383.2,0.222762148338
PB2015.2592.6,0.222730329523
PB2015.13111.10,0.222617283951
PB2015.5323.12,0.222505938242
PB2015.15790.1,0.222360953462
PB2015.6510.7,0.222344689379
PB2015.6022.4,0.222297759363
PB2015.16329.6,0.22228979376
PB2015.15347.4,0.222246142806
PB2015.14482.6,0.22220106626
PB2015.8466.1,0.222195104443
PB2015.6377.18,0.22219466832
PB2015.1104.6,0.222127659574
PB2015.6214.1,0.222119205298
PB2015.6022.6,0.222019711084
PB2015.10424.7,0.221964517525
PB2015.350.4,0.221887684729
PB2015.6990.4,0.221752738654
PB2015.14506.1,0.221723480838
PB2015.8625.4,0.221674819773
PB2015.496.11,0.221627998427
PB2015.1095.22,0.221581638203
PB2015.498.1,0.221462264151
PB2015.8747.9,0.221430852763
PB2015.13651.1,0.221302495435
PB2015.8610.3,0.221274763135
PB2015.7652.2,0.221218319253
PB2015.13731.1,0.221063394683
PB2015.14210.1,0.221009771987
PB2015.11192.6,0.22085778781
PB2015.11739.5,0.220822942643
PB2015.14185.7,0.220774315392
PB2015.10183.6,0.220770838456
PB2015.3237.1,0.220758816647
PB2015.6020.6,0.220695224719
PB2015.8385.3,0.220674763833
PB2015.14639.7,0.220633934121
PB2015.2719.1,0.220632279534
PB2015.4875.6,0.220590121873
PB2015.9537.5,0.220585457979
PB2015.2634.1,0.220570844587
PB2015.14376.6,0.220507399577
PB2015.2103.5,0.220484848485
PB2015.11245.4,0.220437956204
PB2015.9643.25,0.220401971938
PB2015.315.6,0.220333333333
PB2015.7700.1,0.22032288699
PB2015.14698.2,0.220148623543
PB2015.16701.1,0.220135008828
PB2015.7816.2,0.220082530949
PB2015.7955.2,0.22008082064
PB2015.13293.1,0.220067179543
PB2015.16705.1,0.220061940812
PB2015.3693.2,0.219911894273
PB2015.3661.1,0.21974459725
PB2015.6697.6,0.219684082625
PB2015.22.1,0.219675980277
PB2015.3825.1,0.219408081958
PB2015.2339.1,0.219120949631
PB2015.15017.8,0.219073569482
PB2015.8348.1,0.219003595275
PB2015.11882.5,0.218915929204
PB2015.5908.4,0.218884120172
PB2015.9307.7,0.218839077481
PB2015.7392.5,0.218758434548
PB2015.3729.1,0.218743012298
PB2015.11437.3,0.218697916667
PB2015.9084.2,0.218683812405
PB2015.11418.1,0.218504672897
PB2015.12170.3,0.218336886994
PB2015.10424.6,0.218270716576
PB2015.15757.1,0.218249600568
PB2015.998.1,0.218232662192
PB2015.7529.4,0.218213058419
PB2015.5866.2,0.218021377082
PB2015.15226.13,0.217964458805
PB2015.12808.4,0.217947417364
PB2015.13425.2,0.217853301785
PB2015.8878.1,0.217821782178
PB2015.13578.3,0.217818666021
PB2015.16487.4,0.217805232558
PB2015.16491.11,0.21754176611
PB2015.10319.7,0.217519042437
PB2015.4659.1,0.217477477477
PB2015.7196.12,0.217450235823
PB2015.15624.3,0.217377942306
PB2015.11125.7,0.217360114778
PB2015.7252.3,0.217336683417
PB2015.11363.4,0.217324185249
PB2015.15707.1,0.217251139031
PB2015.7058.7,0.21705058181
PB2015.10648.1,0.216890192791
PB2015.15224.1,0.216729900632
PB2015.4189.1,0.21664556962
PB2015.2842.3,0.21645219969
PB2015.7111.4,0.216354723708
PB2015.6179.1,0.216304716661
PB2015.2439.12,0.216194425248
PB2015.11562.1,0.216191369606
PB2015.5002.6,0.21618440412
PB2015.15557.16,0.216169544741
PB2015.9369.1,0.216100625795
PB2015.11197.4,0.2160625
PB2015.5405.1,0.21582278481
PB2015.8355.2,0.215792007703
PB2015.8143.1,0.215774647887
PB2015.14456.7,0.215755813953
PB2015.9188.1,0.215745856354
PB2015.2423.3,0.215583048171
PB2015.2059.1,0.215380002998
PB2015.6148.1,0.215360983103
PB2015.6399.4,0.215347137637
PB2015.496.20,0.215242018538
PB2015.6461.1,0.215227817746
PB2015.6991.14,0.215220293725
PB2015.16081.1,0.215168539326
PB2015.16175.6,0.215086646279
PB2015.9365.12,0.215052002293
PB2015.10343.12,0.214966195882
PB2015.8676.2,0.21496085275
PB2015.14515.1,0.214891416753
PB2015.6302.1,0.214795120425
PB2015.7899.6,0.214793425144
PB2015.9626.2,0.214634146341
PB2015.1678.2,0.21458633612
PB2015.7193.20,0.21447761194
PB2015.10804.2,0.214467005076
PB2015.16125.5,0.214455584052
PB2015.15291.3,0.214396070198
PB2015.11273.3,0.214286266675
PB2015.11967.1,0.214257971912
PB2015.7654.27,0.214247787611
PB2015.13194.11,0.214224751067
PB2015.1098.2,0.214161220044
PB2015.5168.1,0.214133833646
PB2015.4356.8,0.214054002556
PB2015.11958.2,0.213957816377
PB2015.10621.2,0.213905508562
PB2015.13082.4,0.213894967177
PB2015.13316.13,0.213826243443
PB2015.14391.1,0.213663366337
PB2015.1102.6,0.213519864473
PB2015.7120.5,0.213465703971
PB2015.2364.4,0.213319672131
PB2015.3566.1,0.213306246826
PB2015.2862.5,0.21328125
PB2015.3550.3,0.21326091876
PB2015.15725.2,0.213259668508
PB2015.7643.5,0.213129496403
PB2015.7002.4,0.213120955699
PB2015.11105.2,0.213031718712
PB2015.43.5,0.213024557041
PB2015.13932.1,0.212940651495
PB2015.6920.2,0.212896981862
PB2015.7113.14,0.212852800695
PB2015.15608.10,0.212808011596
PB2015.8823.8,0.212807318468
PB2015.5595.1,0.21275728551
PB2015.7654.28,0.212717770035
PB2015.4176.3,0.212717456509
PB2015.37.1,0.212532299742
PB2015.8149.7,0.21251888721
PB2015.13093.1,0.212355099046
PB2015.2368.2,0.212290502793
PB2015.15291.2,0.212250751429
PB2015.2614.1,0.21217870257
PB2015.11723.10,0.212126499455
PB2015.10487.1,0.212111502723
PB2015.13548.1,0.21210571185
PB2015.16821.20,0.212022458196
PB2015.1009.1,0.211996939556
PB2015.11467.1,0.211893203883
PB2015.9704.2,0.211882229232
PB2015.16170.13,0.211856978085
PB2015.659.1,0.211835364777
PB2015.2743.2,0.211830985915
PB2015.7806.2,0.211750551434
PB2015.13397.1,0.211639676113
PB2015.10462.1,0.211587982833
PB2015.12175.1,0.211572966507
PB2015.13723.3,0.211538461538
PB2015.10810.3,0.211347163209
PB2015.2652.1,0.211344675282
PB2015.4756.13,0.211323175621
PB2015.7036.2,0.211196911197
PB2015.11922.10,0.211168831169
PB2015.9830.9,0.211133784997
PB2015.1191.9,0.211121819584
PB2015.14620.3,0.21106483566
PB2015.7899.8,0.211041852182
PB2015.7515.6,0.210979228487
PB2015.5483.4,0.210957722174
PB2015.3058.6,0.210930868622
PB2015.1413.20,0.210871195082
PB2015.15371.5,0.210709318498
PB2015.10462.2,0.210564853556
PB2015.8141.2,0.210496892795
PB2015.3277.1,0.210452261307
PB2015.13841.10,0.210421127766
PB2015.2847.18,0.210358233824
PB2015.2159.11,0.210245372363
PB2015.7012.5,0.210212489159
PB2015.13620.10,0.210092894803
PB2015.4113.3,0.209992862241
PB2015.14174.13,0.20986883198
PB2015.14894.5,0.209836065574
PB2015.4533.4,0.209737091253
PB2015.15443.3,0.209681053299
PB2015.2861.2,0.209569661507
PB2015.1077.10,0.209387585058
PB2015.16613.6,0.209356725146
PB2015.14197.1,0.209340101523
PB2015.3941.3,0.209332696289
PB2015.1179.1,0.209202239328
PB2015.4553.6,0.209201773836
PB2015.6934.1,0.209192886457
PB2015.13427.7,0.209173333333
PB2015.2930.4,0.209166302924
PB2015.15786.1,0.209060906091
PB2015.6414.5,0.209044762344
PB2015.13561.1,0.209017713366
PB2015.5869.2,0.2089114101
PB2015.14202.2,0.208783783784
PB2015.6077.4,0.208768421832
PB2015.14497.5,0.208672566372
PB2015.9042.2,0.208625472888
PB2015.6562.1,0.208550185874
PB2015.3578.21,0.208469826736
PB2015.12799.1,0.208462302167
PB2015.15304.4,0.208405545927
PB2015.11191.2,0.208339889851
PB2015.5324.2,0.208321377331
PB2015.2104.1,0.208262525637
PB2015.12300.1,0.208147512864
PB2015.2547.5,0.208130629871
PB2015.8918.8,0.208129584352
PB2015.1610.1,0.208071989792
PB2015.7960.8,0.208062252838
PB2015.3217.8,0.207969197708
PB2015.16435.1,0.207914283627
PB2015.6050.1,0.207763734847
PB2015.16672.1,0.207701492537
PB2015.8020.1,0.207513416816
PB2015.259.1,0.207459207459
PB2015.8980.5,0.20737254902
PB2015.15385.3,0.207094017094
PB2015.7590.1,0.207055805003
PB2015.4051.8,0.206962025316
PB2015.9667.4,0.206818123998
PB2015.7099.42,0.20668824164
PB2015.3603.2,0.206581218938
PB2015.1345.1,0.206382978723
PB2015.2863.2,0.206344003787
PB2015.10009.15,0.206329113924
PB2015.12562.1,0.206302045167
PB2015.2280.6,0.20624885803
PB2015.15901.13,0.206200527704
PB2015.4135.9,0.206139154161
PB2015.3906.1,0.206104223576
PB2015.738.1,0.20587356894
PB2015.4921.1,0.205792861322
PB2015.6556.28,0.205740884407
PB2015.13571.3,0.205734347572
PB2015.13609.6,0.20568457539
PB2015.14176.3,0.205663048608
PB2015.2166.14,0.205631380978
PB2015.11821.1,0.205621925509
PB2015.1100.4,0.205440674563
PB2015.4560.13,0.205386178862
PB2015.2478.3,0.205338491296
PB2015.7849.2,0.205256154358
PB2015.8602.15,0.205223880597
PB2015.289.2,0.205073995772
PB2015.562.1,0.205051847913
PB2015.12417.7,0.205017921147
PB2015.7854.23,0.204940524129
PB2015.5695.6,0.204914004914
PB2015.7329.11,0.20487484971
PB2015.492.1,0.204771371769
PB2015.2645.1,0.20474013348
PB2015.46.6,0.204730971933
PB2015.14482.4,0.204654346338
PB2015.9076.4,0.2046
PB2015.13315.5,0.204496161394
PB2015.5814.4,0.204453676776
PB2015.8537.2,0.204308681672
PB2015.15343.1,0.204286145487
PB2015.4590.6,0.204135021097
PB2015.16834.1,0.203953591487
PB2015.16517.5,0.203925066905
PB2015.8355.4,0.203882528621
PB2015.13296.2,0.203861421869
PB2015.11859.5,0.203844879019
PB2015.16331.8,0.203674986723
PB2015.3128.2,0.203649635036
PB2015.6931.13,0.203612114476
PB2015.1536.2,0.203597122302
PB2015.12378.1,0.203542857143
PB2015.10491.2,0.203448275862
PB2015.16190.7,0.20342363304
PB2015.166.3,0.203260390659
PB2015.12926.1,0.203240506329
PB2015.16111.3,0.203179334327
PB2015.16043.5,0.203175457481
PB2015.11947.5,0.203166274652
PB2015.15559.4,0.203149055283
PB2015.924.32,0.203093673738
PB2015.2757.2,0.203004539232
PB2015.5828.3,0.202964621585
PB2015.341.1,0.202953566526
PB2015.13276.4,0.202919882177
PB2015.13191.2,0.202917071816
PB2015.15795.2,0.202859545837
PB2015.11243.3,0.202828261529
PB2015.3253.3,0.2028
PB2015.3725.11,0.202728682171
PB2015.2999.2,0.202707275804
PB2015.5695.5,0.20268907563
PB2015.3044.1,0.202621593653
PB2015.2930.27,0.202611706989
PB2015.11557.10,0.202563540754
PB2015.9448.4,0.20253968254
PB2015.8833.7,0.202530189764
PB2015.6376.1,0.20252792475
PB2015.8504.4,0.202487008166
PB2015.3989.1,0.202416107383
PB2015.5954.1,0.202329274749
PB2015.16839.11,0.202277253442
PB2015.6324.1,0.202222222222
PB2015.16515.3,0.202113261308
PB2015.5934.2,0.202106969206
PB2015.16618.2,0.202093701733
PB2015.7373.2,0.202092889908
PB2015.4041.6,0.202083333333
PB2015.1150.1,0.202034482759
PB2015.14908.1,0.202003613073
PB2015.15034.1,0.202000921477
PB2015.6007.3,0.201979570271
PB2015.1549.6,0.201944012442
PB2015.2247.2,0.201921844971
PB2015.6793.15,0.201916376307
PB2015.5037.2,0.201734570391
PB2015.16591.12,0.201584828987
PB2015.16130.4,0.20152931181
PB2015.12691.8,0.201469045121
PB2015.7300.12,0.201444043321
PB2015.870.1,0.201351351351
PB2015.5241.19,0.201247816321
PB2015.10493.8,0.201200686106
PB2015.13086.4,0.201186790506
PB2015.11455.4,0.201182578598
PB2015.2556.2,0.201170351105
PB2015.10229.1,0.201160721749
