transcript,hippuristanol_minus_DMS_fp_10_coverage
PB2015.7467.5,26.5011111111
PB2015.8409.2,26.4993055556
PB2015.6769.3,26.4960595447
PB2015.1728.2,26.4954455817
PB2015.3738.7,26.4922727273
PB2015.15874.1,26.4905660377
PB2015.595.3,26.4847715736
PB2015.8559.1,26.4831858407
PB2015.2921.1,26.4824539877
PB2015.2205.1,26.4770526316
PB2015.16522.19,26.4737446198
PB2015.9893.1,26.4712331153
PB2015.4091.1,26.4697674419
PB2015.4479.7,26.466065496
PB2015.15538.4,26.461196319
PB2015.8977.1,26.456928839
PB2015.525.4,26.4561480363
PB2015.11544.3,26.4504671427
PB2015.7109.8,26.4433427762
PB2015.9583.6,26.4413793103
PB2015.8766.2,26.4365482234
PB2015.10479.2,26.4313636364
PB2015.7128.7,26.4184655522
PB2015.7128.3,26.4182759538
PB2015.6033.1,26.4164342629
PB2015.3622.1,26.4142708553
PB2015.11383.2,26.4125632153
PB2015.4630.9,26.4050583658
PB2015.11357.3,26.4041181737
PB2015.3828.2,26.398880597
PB2015.3407.6,26.3948330684
PB2015.1858.3,26.3932023196
PB2015.8258.1,26.3899387531
PB2015.4096.3,26.3866016183
PB2015.7232.7,26.3824728261
PB2015.11804.2,26.3788104089
PB2015.8966.9,26.3787610619
PB2015.14471.1,26.3714605067
PB2015.5784.1,26.365625
PB2015.7944.7,26.355811186
PB2015.1292.2,26.3484375
PB2015.8966.2,26.3468164794
PB2015.4221.7,26.3411458333
PB2015.12761.10,26.3376018626
PB2015.12204.11,26.3375205068
PB2015.13345.3,26.3342530548
PB2015.16581.3,26.3334588151
PB2015.7128.2,26.3311850975
PB2015.956.7,26.3303303303
PB2015.7823.1,26.311802672
PB2015.2975.2,26.3068408002
PB2015.9583.5,26.3063414634
PB2015.3284.5,26.3002564751
PB2015.15338.16,26.2990825688
PB2015.1380.4,26.2975140828
PB2015.10979.3,26.2919463087
PB2015.16859.5,26.2882653061
PB2015.1835.2,26.2868571429
PB2015.5670.3,26.2843829943
PB2015.8316.5,26.283564934
PB2015.4582.2,26.2824891703
PB2015.7128.18,26.2678059537
PB2015.5597.2,26.2519445552
PB2015.12794.3,26.2336298932
PB2015.12447.8,26.2334437086
PB2015.6477.5,26.2285714286
PB2015.3268.2,26.2252873563
PB2015.3573.2,26.2189150514
PB2015.16003.2,26.2183704453
PB2015.6602.4,26.2170971262
PB2015.9129.7,26.2121359223
PB2015.16113.2,26.2080784314
PB2015.5114.1,26.2027027027
PB2015.5549.3,26.1918367347
PB2015.14528.4,26.1916521739
PB2015.3212.2,26.19
PB2015.6281.5,26.1855228355
PB2015.8060.6,26.1816704555
PB2015.12276.1,26.1761658031
PB2015.15665.7,26.1745398773
PB2015.8737.26,26.1659793814
PB2015.2552.2,26.1655445545
PB2015.7419.5,26.1638451061
PB2015.823.4,26.1600790514
PB2015.3555.23,26.1545115485
PB2015.5612.3,26.1544560358
PB2015.2142.3,26.1516666667
PB2015.16776.13,26.1516421459
PB2015.12452.4,26.1505233775
PB2015.3033.4,26.1399176955
PB2015.856.52,26.1362985614
PB2015.3176.7,26.1203534551
PB2015.2653.4,26.11479851
PB2015.9253.1,26.1075
PB2015.9052.1,26.1068342857
PB2015.10426.1,26.1054421769
PB2015.15293.15,26.1031746032
PB2015.3816.2,26.1002516779
PB2015.11165.4,26.0996521739
PB2015.10973.2,26.0995158687
PB2015.12831.3,26.0956834532
PB2015.8099.7,26.0953969313
PB2015.555.2,26.0949152542
PB2015.14668.5,26.0944661822
PB2015.8316.6,26.0896941983
PB2015.1036.1,26.087856072
PB2015.16793.17,26.0871857756
PB2015.15083.10,26.0810454545
PB2015.13875.3,26.0810006139
PB2015.5880.12,26.0743914006
PB2015.8060.2,26.0731409629
PB2015.13360.2,26.0708939709
PB2015.1319.4,26.0635253054
PB2015.4201.2,26.0611764706
PB2015.10170.1,26.05
PB2015.87.9,26.0480757693
PB2015.14418.1,26.0480376257
PB2015.11005.7,26.0473758865
PB2015.8075.2,26.0462290153
PB2015.13173.2,26.0350515464
PB2015.10375.5,26.0199485861
PB2015.12841.3,26.0195945946
PB2015.1706.3,26.0192131501
PB2015.3282.2,26.0130324858
PB2015.8105.1,26.0127898805
PB2015.5467.2,26.0108723135
PB2015.16319.1,26.0105480284
PB2015.3800.3,26.0016404345
PB2015.8070.2,25.9924498778
PB2015.9896.6,25.9858058608
PB2015.409.1,25.9856770833
PB2015.4203.1,25.981978939
PB2015.14447.2,25.9788461538
PB2015.13734.2,25.978021978
PB2015.6647.5,25.9778761062
PB2015.8818.1,25.9763677812
PB2015.5357.3,25.9755193711
PB2015.13254.3,25.9682734912
PB2015.8736.3,25.9672928177
PB2015.16195.6,25.9640270936
PB2015.200.1,25.9606382979
PB2015.10670.5,25.9565847087
PB2015.7113.9,25.9563549161
PB2015.14652.3,25.9554841015
PB2015.8560.4,25.9554006969
PB2015.4505.2,25.948951049
PB2015.5467.5,25.9403329065
PB2015.12900.8,25.9386281588
PB2015.1947.2,25.9380536913
PB2015.6431.10,25.9264666539
PB2015.13082.3,25.9251236058
PB2015.1730.4,25.9247660761
PB2015.7386.5,25.9228602384
PB2015.2155.1,25.9183765502
PB2015.15967.1,25.9144329897
PB2015.4313.1,25.9138874548
PB2015.10814.2,25.899956465
PB2015.15515.2,25.8938011596
PB2015.3345.2,25.8912053017
PB2015.7942.2,25.8862857143
PB2015.11641.2,25.8861746458
PB2015.6221.2,25.8857747671
PB2015.14950.1,25.8753303965
PB2015.7682.1,25.8730192295
PB2015.5887.2,25.8728434505
PB2015.13082.5,25.8668310586
PB2015.6049.1,25.861679824
PB2015.11707.1,25.8579710145
PB2015.5661.1,25.8550121861
PB2015.8818.3,25.8497323022
PB2015.15083.9,25.8491164477
PB2015.1255.5,25.8482352941
PB2015.7467.1,25.8381781648
PB2015.11422.4,25.8367768595
PB2015.13758.5,25.8339534884
PB2015.5094.1,25.8337719671
PB2015.1668.8,25.8334763948
PB2015.10318.3,25.8274518961
PB2015.7991.1,25.825717566
PB2015.13515.2,25.825
PB2015.1350.1,25.8193353474
PB2015.13861.2,25.8146883006
PB2015.11737.3,25.8090056285
PB2015.13352.3,25.8083976007
PB2015.2657.3,25.8045613451
PB2015.9706.11,25.7966000596
PB2015.16611.2,25.7933675484
PB2015.12301.2,25.7926036132
PB2015.12521.2,25.7924599434
PB2015.2157.2,25.7872323058
PB2015.16141.3,25.7852459016
PB2015.8958.10,25.7804851458
PB2015.11037.5,25.7793733681
PB2015.13059.2,25.774507772
PB2015.3625.12,25.7714694111
PB2015.11821.4,25.748462877
PB2015.11748.2,25.7465408805
PB2015.154.9,25.744966443
PB2015.9943.4,25.7445652174
PB2015.4047.2,25.7432230007
PB2015.9945.2,25.7413533835
PB2015.8692.2,25.7363765039
PB2015.668.5,25.7360759494
PB2015.3285.17,25.7359446403
PB2015.12852.2,25.7297297297
PB2015.14235.8,25.7142589118
PB2015.3816.1,25.7111996644
PB2015.8423.2,25.7074052911
PB2015.6090.2,25.705354316
PB2015.4898.4,25.7045454545
PB2015.4623.3,25.703626943
PB2015.14029.1,25.702811245
PB2015.16537.2,25.7
PB2015.10687.1,25.6957214071
PB2015.8760.1,25.6938053097
PB2015.11623.1,25.6913300493
PB2015.14770.4,25.6901328273
PB2015.11602.2,25.6899315738
PB2015.12306.3,25.6882083572
PB2015.16227.3,25.6864864865
PB2015.2640.4,25.6848484848
PB2015.9110.2,25.6764139344
PB2015.4483.20,25.6755359566
PB2015.8842.4,25.6742738589
PB2015.11448.1,25.6703517588
PB2015.9717.1,25.6666666667
PB2015.8254.17,25.6661591169
PB2015.10025.7,25.6658111934
PB2015.16460.3,25.6654605947
PB2015.2934.1,25.661037291
PB2015.15293.14,25.6566666667
PB2015.418.1,25.6526737968
PB2015.3361.1,25.6509749545
PB2015.15313.3,25.6472081218
PB2015.12028.4,25.645323741
PB2015.7323.6,25.6428726371
PB2015.11668.1,25.6411111111
PB2015.5448.11,25.6372838608
PB2015.2208.9,25.6348576911
PB2015.1274.5,25.6333333333
PB2015.14169.2,25.6326530612
PB2015.2707.1,25.6271315469
PB2015.7747.1,25.6171259843
PB2015.11029.6,25.6169088507
PB2015.1184.1,25.6141643619
PB2015.10053.1,25.6115606936
PB2015.9735.5,25.6098342158
PB2015.2256.9,25.6009108709
PB2015.14118.3,25.5977496484
PB2015.6438.1,25.5940594059
PB2015.1041.4,25.5915854284
PB2015.15319.1,25.5913043478
PB2015.5713.2,25.587628866
PB2015.6372.9,25.5867724868
PB2015.9110.4,25.5820371504
PB2015.13334.2,25.579585327
PB2015.7196.11,25.5755725191
PB2015.7323.16,25.5706348596
PB2015.7681.9,25.5705633803
PB2015.15672.2,25.5570574163
PB2015.6346.2,25.5495635977
PB2015.7706.1,25.5398969503
PB2015.10375.3,25.535346661
PB2015.1439.2,25.5347936508
PB2015.5880.6,25.5300511686
PB2015.10873.3,25.5298589822
PB2015.13303.5,25.5297350343
PB2015.11193.2,25.5242789989
PB2015.13565.10,25.5221792331
PB2015.2488.3,25.5217054264
PB2015.8858.1,25.5127849356
PB2015.5660.1,25.5107450474
PB2015.630.4,25.5051136364
PB2015.3279.5,25.4979532164
PB2015.16821.29,25.4936047498
PB2015.13875.17,25.4926829268
PB2015.7128.16,25.481685249
PB2015.7403.15,25.4739984453
PB2015.4819.5,25.4739130435
PB2015.13224.1,25.4725935829
PB2015.7224.4,25.4653734239
PB2015.9854.1,25.4620087336
PB2015.3555.24,25.4602900635
PB2015.16381.2,25.4563169165
PB2015.6174.4,25.4560218978
PB2015.14773.1,25.4559463379
PB2015.75.3,25.4548499348
PB2015.9416.2,25.4390243902
PB2015.8207.1,25.4374045802
PB2015.12297.1,25.4362416107
PB2015.11759.2,25.4234102177
PB2015.4366.2,25.4208774584
PB2015.16624.4,25.4203137903
PB2015.5230.13,25.4161073826
PB2015.11697.1,25.4135173824
PB2015.8902.1,25.4110091743
PB2015.2296.4,25.4087893043
PB2015.7942.1,25.4085755814
PB2015.4346.3,25.4054054054
PB2015.14177.2,25.401353867
PB2015.15445.10,25.4007316262
PB2015.3282.4,25.3945741758
PB2015.11737.10,25.390625
PB2015.8483.1,25.39
PB2015.16522.10,25.3843435236
PB2015.9893.3,25.3832204887
PB2015.12640.3,25.38
PB2015.7880.5,25.3766523908
PB2015.14637.8,25.3706649547
PB2015.14383.4,25.365907829
PB2015.4937.3,25.3598300684
PB2015.10866.1,25.3579610538
PB2015.11818.1,25.3454958101
PB2015.16738.3,25.3383067896
PB2015.864.3,25.3380191693
PB2015.14383.5,25.3295565867
PB2015.364.6,25.3275551922
PB2015.3635.10,25.3240973312
PB2015.7984.7,25.3199305378
PB2015.6389.2,25.3179217791
PB2015.75.2,25.3175490559
PB2015.10712.1,25.3175483215
PB2015.1699.6,25.3172690763
PB2015.549.1,25.3153846154
PB2015.10006.1,25.3105198526
PB2015.2274.2,25.3096446701
PB2015.154.7,25.3066557779
PB2015.4588.5,25.3039805825
PB2015.5157.2,25.3
PB2015.9011.2,25.2924107143
PB2015.3662.15,25.2923051446
PB2015.15832.14,25.2899134925
PB2015.14399.6,25.2862007168
PB2015.2590.3,25.2838342811
PB2015.4067.4,25.2829787234
PB2015.16293.1,25.2750246792
PB2015.13066.1,25.2734299517
PB2015.14356.1,25.2696335079
PB2015.13582.3,25.2653684403
PB2015.10493.3,25.2571103527
PB2015.14174.9,25.2513114149
PB2015.3847.2,25.2493571241
PB2015.8134.1,25.247706422
PB2015.4690.2,25.2439950372
PB2015.3505.2,25.2386187879
PB2015.7664.2,25.2349030471
PB2015.10746.3,25.2303680982
PB2015.12183.3,25.2300626305
PB2015.14157.1,25.2273168103
PB2015.589.1,25.2259059368
PB2015.15699.1,25.2201388889
PB2015.5375.2,25.2070528967
PB2015.4543.1,25.2057423816
PB2015.7874.2,25.20546875
PB2015.4159.3,25.1865671642
PB2015.2613.6,25.1840477078
PB2015.8197.1,25.1784390197
PB2015.11921.3,25.1763092744
PB2015.3284.20,25.1754580811
PB2015.11800.3,25.1732186732
PB2015.10957.5,25.1661641541
PB2015.2955.4,25.1586111352
PB2015.2831.6,25.1567623922
PB2015.11210.1,25.1523941239
PB2015.4653.10,25.1500193424
PB2015.10732.1,25.14776018
PB2015.8254.18,25.1449572013
PB2015.12367.3,25.1344984802
PB2015.479.1,25.1334346505
PB2015.16756.1,25.1333333333
PB2015.13412.1,25.1327266628
PB2015.14174.8,25.1306433409
PB2015.9110.3,25.1296457427
PB2015.8166.1,25.1251616531
PB2015.15363.12,25.1250227007
PB2015.9740.2,25.1156598436
PB2015.10038.1,25.0915429309
PB2015.9580.3,25.079909022
PB2015.3134.2,25.0770101925
PB2015.14383.2,25.0724237428
PB2015.11494.3,25.0717741935
PB2015.5129.3,25.0700265252
PB2015.1861.4,25.0672144618
PB2015.3271.1,25.061971831
PB2015.364.9,25.0552684699
PB2015.9479.4,25.0527047146
PB2015.13092.6,25.0523400263
PB2015.3270.4,25.0520231214
PB2015.2613.8,25.0410274455
PB2015.2144.2,25.0405970149
PB2015.8541.4,25.040291807
PB2015.2363.1,25.0390697674
PB2015.3010.6,25.0389148737
PB2015.2429.3,25.036
PB2015.6134.1,25.030480167
PB2015.12186.3,25.0287924366
PB2015.16497.4,25.0284525161
PB2015.8849.4,25.0155276616
PB2015.3656.2,25.0146118721
PB2015.8195.2,25.013740458
PB2015.6431.18,25.0086698337
PB2015.8896.1,25.0079216007
PB2015.5153.4,25.0059861493
PB2015.10025.8,25.00443856
PB2015.14271.3,25.0008368201
PB2015.658.4,25.0
PB2015.2092.2,24.9998097582
PB2015.5246.21,24.9949308756
PB2015.11838.5,24.9932102935
PB2015.587.1,24.9924309884
PB2015.10070.4,24.9918395574
PB2015.12983.4,24.9805049355
PB2015.13442.1,24.973916849
PB2015.11802.1,24.9731486414
PB2015.1644.2,24.9708956247
PB2015.1858.1,24.9705800625
PB2015.1240.4,24.9705608925
PB2015.4652.2,24.9620870639
PB2015.11318.3,24.9618677043
PB2015.14499.6,24.9582886351
PB2015.13312.7,24.9553097345
PB2015.1883.6,24.9525575448
PB2015.231.9,24.9474674385
PB2015.13033.3,24.944512947
PB2015.6556.20,24.9396904799
PB2015.16216.3,24.9389729596
PB2015.1025.1,24.9378443693
PB2015.15338.4,24.9358307787
PB2015.2373.3,24.9345794393
PB2015.3620.6,24.93355767
PB2015.8964.7,24.931147541
PB2015.11143.3,24.9287557604
PB2015.5069.2,24.9286557675
PB2015.9824.20,24.9256855767
PB2015.11711.3,24.9247077217
PB2015.16549.5,24.922605364
PB2015.12586.1,24.9198942441
PB2015.11574.2,24.9184008762
PB2015.4485.9,24.9120692563
PB2015.13006.2,24.9089963599
PB2015.3401.4,24.9048275862
PB2015.7152.2,24.9038961039
PB2015.15174.4,24.9026845638
PB2015.1274.4,24.8941176471
PB2015.15349.2,24.8941111418
PB2015.5463.7,24.8937204591
PB2015.11383.1,24.8902929602
PB2015.1143.4,24.8855312894
PB2015.1988.2,24.8789791807
PB2015.11002.3,24.8651452282
PB2015.1766.9,24.8640074212
PB2015.12292.2,24.8636209814
PB2015.7109.21,24.8631425901
PB2015.2383.2,24.8611980939
PB2015.6647.1,24.8511450382
PB2015.5869.1,24.8505587538
PB2015.9964.5,24.8446153846
PB2015.14944.8,24.826490759
PB2015.11326.3,24.8232464029
PB2015.1668.7,24.8205882353
PB2015.4399.7,24.81875
PB2015.7031.3,24.8168324407
PB2015.13702.4,24.8154362416
PB2015.10319.15,24.8127348113
PB2015.16671.2,24.7979669632
PB2015.11640.4,24.7874690849
PB2015.10318.4,24.785046729
PB2015.1947.3,24.7789256198
PB2015.3572.5,24.7788255967
PB2015.1274.3,24.7692307692
PB2015.6168.1,24.7684415946
PB2015.8973.5,24.7619047619
PB2015.943.5,24.7615824595
PB2015.7016.5,24.7513677812
PB2015.4490.12,24.7510676157
PB2015.13697.4,24.749140546
PB2015.3795.15,24.7419402985
PB2015.4830.4,24.7314049587
PB2015.159.1,24.7291666667
PB2015.1965.2,24.7151371807
PB2015.584.27,24.7137373096
PB2015.13993.6,24.7124105012
PB2015.11394.3,24.7119617225
PB2015.13284.3,24.706247342
PB2015.10634.3,24.7027535259
PB2015.1926.2,24.6956043956
PB2015.16522.9,24.6940092166
PB2015.10323.30,24.6886432345
PB2015.11436.6,24.6857142857
PB2015.7300.5,24.6783875339
PB2015.3668.3,24.6774193548
PB2015.1020.5,24.6757872265
PB2015.13315.7,24.675
PB2015.10082.10,24.6746993988
PB2015.11436.5,24.6702702703
PB2015.6368.4,24.6640853914
PB2015.5176.1,24.6589825119
PB2015.9857.6,24.6493333333
PB2015.3771.5,24.646990991
PB2015.2654.6,24.6459682053
PB2015.7880.2,24.6430154849
PB2015.4008.6,24.6425749817
PB2015.11198.3,24.6417721519
PB2015.16003.3,24.6331658291
PB2015.6294.6,24.6319826628
PB2015.14085.2,24.6315166955
PB2015.5880.10,24.6309316014
PB2015.4760.3,24.6242730721
PB2015.1662.4,24.6168386746
PB2015.10964.4,24.6054736842
PB2015.9410.8,24.6040056219
PB2015.9570.1,24.6030124654
PB2015.3815.10,24.6023557126
PB2015.4829.5,24.5949595917
PB2015.971.7,24.5906351792
PB2015.9624.2,24.5791044776
PB2015.7237.1,24.5775060468
PB2015.5042.4,24.5753469927
PB2015.4612.4,24.5725721785
PB2015.16460.7,24.5684210526
PB2015.8996.10,24.5473148148
PB2015.9608.2,24.5435474672
PB2015.13441.2,24.5359459459
PB2015.14500.11,24.532566168
PB2015.12201.3,24.529771842
PB2015.87.20,24.5280914698
PB2015.16090.1,24.5252986299
PB2015.671.1,24.5244755245
PB2015.9289.3,24.5222748815
PB2015.11179.4,24.5201537148
PB2015.10321.13,24.5170163085
PB2015.5397.9,24.5129916482
PB2015.3738.6,24.5078344717
PB2015.11066.4,24.507480916
PB2015.9283.1,24.5042350908
PB2015.9300.1,24.4960350874
PB2015.4829.2,24.4922586967
PB2015.14889.1,24.4845752874
PB2015.5051.3,24.475399361
PB2015.10604.5,24.4739308855
PB2015.14500.19,24.4709919262
PB2015.2447.5,24.4659672467
PB2015.1448.4,24.45625
PB2015.1223.1,24.4536289128
PB2015.4441.5,24.4532498042
PB2015.15614.9,24.446124031
PB2015.15923.2,24.4403794038
PB2015.4975.1,24.4360323887
PB2015.75.1,24.4354778476
PB2015.13128.1,24.4253328061
PB2015.9795.5,24.4249177891
PB2015.14299.21,24.4227583533
PB2015.5747.1,24.4183125599
PB2015.16508.1,24.4151426102
PB2015.12928.1,24.4077872012
PB2015.13531.1,24.406183249
PB2015.11575.2,24.4046692607
PB2015.1933.4,24.4000614251
PB2015.2371.1,24.3978494624
PB2015.7639.4,24.3957446809
PB2015.2352.1,24.3892255892
PB2015.13073.14,24.3882656458
PB2015.13473.1,24.3815281428
PB2015.9629.1,24.3807550645
PB2015.8903.3,24.376284585
PB2015.2197.7,24.3731210191
PB2015.7403.14,24.3691799562
PB2015.2412.3,24.3647260274
PB2015.1034.4,24.3626956665
PB2015.9644.3,24.3521148036
PB2015.8495.1,24.3480448245
PB2015.10235.11,24.3366545046
PB2015.12112.5,24.3333767927
PB2015.1202.5,24.3317595522
PB2015.15661.7,24.3310657596
PB2015.13657.6,24.3235526667
PB2015.8373.3,24.3223606557
PB2015.1903.6,24.3213419563
PB2015.1670.3,24.3158293839
PB2015.15732.1,24.3153338829
PB2015.5506.1,24.3137380192
PB2015.208.3,24.308967523
PB2015.4975.2,24.308
PB2015.8611.1,24.303125
PB2015.15234.4,24.3030103093
PB2015.16539.1,24.3016830295
PB2015.11328.1,24.296163589
PB2015.8949.1,24.2858426966
PB2015.2260.3,24.2849481587
PB2015.3779.1,24.28125
PB2015.2938.1,24.2806818182
PB2015.3484.5,24.2770067596
PB2015.11065.2,24.2769312733
PB2015.8026.5,24.2720876586
PB2015.10604.14,24.2669289274
PB2015.5219.3,24.2663080027
PB2015.6326.12,24.2639754278
PB2015.6985.7,24.2620033113
PB2015.1903.11,24.2558375635
PB2015.4794.12,24.25
PB2015.7584.2,24.2419331912
PB2015.8480.1,24.24
PB2015.465.13,24.2382198953
PB2015.2245.1,24.2282958199
PB2015.14520.2,24.2253922967
PB2015.6540.2,24.2253866929
PB2015.2427.1,24.2223479491
PB2015.5910.3,24.215980025
PB2015.3596.1,24.2148934392
PB2015.16679.1,24.2085436566
PB2015.13236.3,24.2079129575
PB2015.11516.1,24.2025028441
PB2015.14455.7,24.1990863408
PB2015.1093.7,24.1971136534
PB2015.2884.13,24.195547025
PB2015.8845.2,24.1955
PB2015.4701.2,24.1930906338
PB2015.8781.2,24.1868131868
PB2015.10113.4,24.1859853121
PB2015.16437.2,24.1838549566
PB2015.4745.3,24.1731806321
PB2015.2103.3,24.1600090611
PB2015.15184.10,24.1545741325
PB2015.10873.2,24.1490283645
PB2015.11811.1,24.1481481481
PB2015.4022.10,24.1466225791
PB2015.11708.4,24.1420767717
PB2015.4221.9,24.1416
PB2015.2276.3,24.1396432914
PB2015.208.11,24.125736806
PB2015.12561.1,24.125382035
PB2015.13906.4,24.1217391304
PB2015.7404.3,24.1179004704
PB2015.1028.2,24.1146427272
PB2015.11066.10,24.1111111111
PB2015.14095.4,24.1109329501
PB2015.15017.3,24.1091254315
PB2015.1286.22,24.105404477
PB2015.6442.13,24.102911626
PB2015.8381.2,24.1026824034
PB2015.8215.1,24.099205298
PB2015.8946.5,24.098506348
PB2015.12800.5,24.0973263309
PB2015.9920.3,24.0967704052
PB2015.9470.8,24.0966527197
PB2015.14577.3,24.0959731544
PB2015.14834.3,24.0868500601
PB2015.14911.1,24.0853940217
PB2015.7452.6,24.0799200799
PB2015.1163.9,24.0703703704
PB2015.9585.6,24.0703076923
PB2015.5844.11,24.0669800616
PB2015.543.2,24.0659587758
PB2015.10323.26,24.0654808687
PB2015.809.1,24.0615992812
PB2015.4829.7,24.058343949
PB2015.5241.6,24.0575163399
PB2015.8055.11,24.0562852745
PB2015.13611.4,24.0542495479
PB2015.8270.1,24.0536796537
PB2015.8811.2,24.0533906287
PB2015.6556.5,24.052
PB2015.221.1,24.0501046755
PB2015.8240.1,24.045112782
PB2015.9109.3,24.0447042366
PB2015.9110.7,24.0338975401
PB2015.7616.1,24.0322580645
PB2015.12488.2,24.0286363636
PB2015.4124.4,24.026122449
PB2015.777.3,24.0159421668
PB2015.15463.1,24.0143502825
PB2015.5777.2,24.0093023256
PB2015.11357.10,24.0067961165
PB2015.15327.7,24.004341534
PB2015.3573.1,24.0017876608
PB2015.15237.2,24.0006464124
PB2015.5237.2,23.9981981982
PB2015.9708.1,23.997826087
PB2015.14922.3,23.9935323383
PB2015.3519.10,23.9914835165
PB2015.4191.5,23.9871341946
PB2015.221.4,23.9844155844
PB2015.5161.3,23.9834951456
PB2015.3176.6,23.9833333333
PB2015.14971.14,23.9815954261
PB2015.16579.3,23.9805607477
PB2015.10342.11,23.9790849673
PB2015.3284.2,23.9751646529
PB2015.7147.3,23.9699731903
PB2015.13254.8,23.9648346256
PB2015.10571.6,23.9579056614
PB2015.15293.16,23.9560784314
PB2015.12221.2,23.9536082474
PB2015.14599.1,23.9525641026
PB2015.12454.6,23.9525
PB2015.4444.1,23.9518936877
PB2015.3614.1,23.9482669426
PB2015.7429.5,23.9468634686
PB2015.8832.10,23.9389040521
PB2015.11546.1,23.9319952774
PB2015.11696.2,23.927638191
PB2015.6398.1,23.9263221111
PB2015.1093.9,23.9244278724
PB2015.997.1,23.9215457914
PB2015.9416.3,23.9190184049
PB2015.5230.5,23.9183673469
PB2015.15557.14,23.9157534247
PB2015.6556.18,23.9138459134
PB2015.1560.1,23.9101449275
PB2015.6580.6,23.9084806249
PB2015.14006.2,23.9018382353
PB2015.14434.2,23.8933962264
PB2015.7354.2,23.893092557
PB2015.14537.2,23.8915820029
PB2015.6447.4,23.8789958159
PB2015.7792.3,23.8722126338
PB2015.15897.28,23.8705983961
PB2015.7300.3,23.8683039463
PB2015.4792.7,23.8682310469
PB2015.7403.12,23.863864292
PB2015.10235.3,23.8632086041
PB2015.3800.1,23.8549784439
PB2015.2654.4,23.8533325853
PB2015.4903.1,23.8505295008
PB2015.785.4,23.8347107438
PB2015.11927.3,23.833182333
PB2015.14428.10,23.8327974277
PB2015.10076.3,23.8327102804
PB2015.8732.3,23.8309859155
PB2015.6652.1,23.8306806637
PB2015.2709.3,23.8306648873
PB2015.10235.8,23.8291886461
PB2015.9666.2,23.8261077844
PB2015.12683.1,23.8163986403
PB2015.6644.1,23.8120481928
PB2015.11899.1,23.8078725556
PB2015.7823.3,23.8016304348
PB2015.673.3,23.8
PB2015.14711.2,23.7907896832
PB2015.3284.1,23.7870178155
PB2015.14457.5,23.7848564266
PB2015.6431.8,23.7846619217
PB2015.15946.1,23.778238342
PB2015.11340.11,23.7724569129
PB2015.10687.2,23.7717171717
PB2015.3748.4,23.7674418605
PB2015.13514.2,23.76
PB2015.694.1,23.7555555556
PB2015.6841.1,23.7513791374
PB2015.4956.3,23.75
PB2015.7031.2,23.7462068966
PB2015.11870.2,23.7459028281
PB2015.5269.1,23.7450564726
PB2015.13745.2,23.7431069267
PB2015.2836.3,23.7404647436
PB2015.13650.5,23.7401015228
PB2015.856.32,23.7227613044
PB2015.7880.7,23.714600432
PB2015.3852.7,23.7144475921
PB2015.1094.8,23.7141231013
PB2015.15174.1,23.711013986
PB2015.10323.32,23.705512241
PB2015.12488.1,23.7055099648
PB2015.14027.1,23.7018882873
PB2015.2547.4,23.6991025292
PB2015.175.2,23.6982933767
PB2015.12934.2,23.6936170213
PB2015.3645.3,23.6923076923
